timestamp,cpu_usage,memory_usage
2026-02-27 13:57:03.091215,32.01,81.91
2026-02-27 13:57:05.092558,41.19,91.22
2026-02-27 13:57:07.094248,86.54,41.41
2026-02-27 13:57:09.095792,70.31,56.72
2026-02-27 13:57:11.097188,50.67,83.29
2026-02-27 13:57:13.099032,86.24,69.08
2026-02-27 13:57:15.100211,51.74,38.03
2026-02-27 13:57:17.101692,27.89,46.54
2026-02-27 13:57:19.102834,30.06,92.15
2026-02-27 13:57:21.103854,61.8,91.99
2026-02-27 13:57:23.104841,58.93,60.97
2026-02-27 13:57:25.105971,37.05,38.31
2026-02-27 13:57:27.107742,37.34,45.83
2026-02-27 13:57:29.109596,51.34,30.93
2026-02-27 13:57:31.110732,53.41,82.89
2026-02-27 13:57:33.112050,80.7,54.91
2026-02-27 13:57:35.113106,80.29,42.13
2026-02-27 13:57:37.115339,25.23,93.04
2026-02-27 13:57:39.116422,57.81,72.45
2026-02-27 13:57:41.117467,69.02,31.06
2026-02-27 13:57:43.118509,69.33,86.02
2026-02-27 13:57:45.120561,29.28,65.25
2026-02-27 13:57:47.121568,56.09,69.36
2026-02-27 13:57:49.122893,26.65,74.0
2026-02-27 13:57:51.123851,46.0,66.85
2026-02-27 13:57:53.125002,79.86,86.02
2026-02-27 13:57:55.126094,44.34,44.19
2026-02-27 13:57:57.127778,41.38,70.12
2026-02-27 13:57:59.128756,40.85,78.4
2026-02-27 13:58:01.129777,80.85,36.71
2026-02-27 13:58:03.131172,89.03,66.8
2026-02-27 13:58:05.131896,24.93,93.98
2026-02-27 13:58:07.134031,82.09,85.65
2026-02-27 13:58:09.135698,77.33,43.66
2026-02-27 13:58:11.136860,89.94,93.7
2026-02-27 13:58:13.138237,86.83,46.81
2026-02-27 13:58:15.140121,70.18,73.36
2026-02-27 13:58:17.143030,88.72,63.34
2026-02-27 13:58:19.145289,73.06,54.52
2026-02-27 13:58:21.146633,35.89,86.55
2026-02-27 13:58:23.148157,43.02,64.47
2026-02-27 13:58:25.149356,24.42,36.99
2026-02-27 13:58:27.151008,70.93,91.77
2026-02-27 13:58:29.152423,35.93,70.85
2026-02-27 13:58:31.154070,51.03,83.64
2026-02-27 13:58:33.154949,37.27,47.33
2026-02-27 13:58:35.156748,34.38,77.58
2026-02-27 13:58:37.158433,48.25,58.08
2026-02-27 13:58:39.160063,80.48,81.22
2026-02-27 13:58:41.161444,63.69,39.94
2026-02-27 13:58:43.162149,57.07,65.22
2026-02-27 13:58:45.163795,64.38,47.3
2026-02-27 13:58:47.165431,77.98,64.22
2026-02-27 13:58:49.167055,87.06,63.09
2026-02-27 13:58:51.168323,66.24,80.89
2026-02-27 13:58:53.169323,83.91,60.53
2026-02-27 13:58:55.170625,68.37,74.82
2026-02-27 13:58:57.171571,45.6,31.23
2026-02-27 13:58:59.173286,62.37,85.7
2026-02-27 13:59:01.174035,73.61,78.22
2026-02-27 13:59:03.175127,57.73,81.19
2026-02-27 13:59:05.176312,30.96,34.92
2026-02-27 13:59:07.177439,45.46,36.56
2026-02-27 13:59:09.178493,65.96,92.8
2026-02-27 13:59:11.180394,36.64,47.94
2026-02-27 13:59:13.181313,81.74,72.34
2026-02-27 13:59:15.183661,34.65,36.96
2026-02-27 13:59:17.190391,54.28,34.77
2026-02-27 13:59:19.191506,39.65,32.27
2026-02-27 13:59:21.193340,57.2,80.27
2026-02-27 13:59:23.194224,39.98,81.08
2026-02-27 13:59:25.196509,51.14,78.05
2026-02-27 13:59:27.197713,79.03,35.78
2026-02-27 13:59:29.198927,77.94,94.27
2026-02-27 13:59:31.200124,23.72,50.43
2026-02-27 13:59:33.201805,88.19,57.83
2026-02-27 13:59:35.202771,61.82,77.34
2026-02-27 13:59:37.204122,76.24,78.1
2026-02-27 13:59:39.205248,30.86,68.83
2026-02-27 13:59:41.206603,55.76,41.49
2026-02-27 13:59:43.208855,36.57,43.51
2026-02-27 13:59:45.210327,71.41,36.24
2026-02-27 13:59:47.211406,21.93,53.98
2026-02-27 13:59:49.213147,22.91,59.57
2026-02-27 13:59:51.214200,36.57,44.34
2026-02-27 13:59:53.215075,39.68,89.83
2026-02-27 13:59:55.216460,87.07,94.95
2026-02-27 13:59:57.217803,82.17,45.93
2026-02-27 13:59:59.219039,20.19,57.08
2026-02-27 14:00:01.220170,84.67,77.44
2026-02-27 14:00:03.221299,52.97,55.24
2026-02-27 14:00:05.222361,81.08,38.74
2026-02-27 14:00:07.223393,30.58,39.24
2026-02-27 14:00:09.224519,20.59,51.08
2026-02-27 14:00:11.226165,43.83,31.9
2026-02-27 14:00:13.227686,49.16,53.78
2026-02-27 14:00:15.228875,41.12,34.3
2026-02-27 14:00:17.229928,57.03,35.76
2026-02-27 14:00:19.230924,47.47,57.19
2026-02-27 14:00:21.232164,28.72,65.75
2026-02-27 14:00:23.233509,20.98,72.03
2026-02-27 14:00:25.234445,41.89,36.57
2026-02-27 14:00:27.235294,76.15,63.21
2026-02-27 14:00:29.236398,42.36,61.81
2026-02-27 14:00:31.237447,44.34,68.83
2026-02-27 14:00:33.238610,25.08,35.62
2026-02-27 14:00:35.240392,46.96,76.81
2026-02-27 14:00:37.241700,46.37,79.4
2026-02-27 14:00:39.242594,81.88,91.54
2026-02-27 14:00:41.244085,69.1,35.59
2026-02-27 14:00:43.248728,35.33,43.16
2026-02-27 14:00:45.252940,58.07,85.1
2026-02-27 14:00:47.253842,52.24,33.75
2026-02-27 14:00:49.254949,50.83,55.3
2026-02-27 14:00:51.256337,47.55,75.71
2026-02-27 14:00:53.257017,65.39,88.01
2026-02-27 14:00:55.258083,65.98,69.05
2026-02-27 14:00:57.258964,45.84,86.87
2026-02-27 14:00:59.260212,84.36,51.56
2026-02-27 14:01:01.261549,20.41,59.72
2026-02-27 14:01:03.262710,87.84,36.54
2026-02-27 14:01:05.263779,39.68,85.87
2026-02-27 14:01:07.264866,72.0,84.99
2026-02-27 14:01:09.266539,28.1,51.02
2026-02-27 14:01:11.267478,21.49,41.35
2026-02-27 14:01:13.268584,47.45,36.1
2026-02-27 14:01:15.269670,56.78,57.11
2026-02-27 14:01:17.271578,39.18,43.06
2026-02-27 14:01:19.272696,42.46,35.82
2026-02-27 14:01:21.273821,85.31,93.96
2026-02-27 14:01:23.274983,78.22,90.62
2026-02-27 14:01:25.276076,75.96,65.17
2026-02-27 14:01:27.277242,37.68,80.76
2026-02-27 14:01:29.278181,62.51,68.12
2026-02-27 14:01:31.279639,86.83,34.7
2026-02-27 14:01:33.280692,59.88,91.29
2026-02-27 14:01:35.282274,82.16,86.46
2026-02-27 14:01:37.283343,29.57,56.12
2026-02-27 14:01:39.284444,21.2,57.35
2026-02-27 14:01:41.285360,26.23,35.63
2026-02-27 14:01:43.286419,81.93,77.52
2026-02-27 14:01:45.287636,61.15,34.21
2026-02-27 14:01:47.288939,41.48,43.62
2026-02-27 14:01:49.290072,22.36,86.19
2026-02-27 14:01:51.291795,32.79,48.87
2026-02-27 14:01:53.292700,36.28,49.04
2026-02-27 14:01:55.293850,43.63,44.41
2026-02-27 14:01:57.295450,71.39,75.31
2026-02-27 14:01:59.296621,60.78,64.96
2026-02-27 14:02:01.298285,31.6,90.6
2026-02-27 14:02:03.299459,41.11,41.26
2026-02-27 14:02:05.300295,52.93,62.01
2026-02-27 14:02:07.301160,25.94,44.66
2026-02-27 14:02:09.302388,30.94,85.75
2026-02-27 14:02:11.303531,27.23,33.89
2026-02-27 14:02:13.304742,28.24,49.72
2026-02-27 14:02:15.305797,36.06,93.82
2026-02-27 14:02:17.307300,39.53,37.56
2026-02-27 14:02:19.308582,83.91,47.83
2026-02-27 14:02:21.309741,85.36,69.29
2026-02-27 14:02:23.310860,85.71,40.82
2026-02-27 14:02:25.312018,43.55,53.94
2026-02-27 14:02:27.313860,78.38,78.28
2026-02-27 14:02:29.315507,77.24,88.67
2026-02-27 14:02:31.316157,21.39,51.22
2026-02-27 14:02:33.317770,55.0,71.05
2026-02-27 14:02:35.318572,88.18,76.95
2026-02-27 14:02:37.319764,23.29,63.16
2026-02-27 14:02:39.322411,75.83,80.45
2026-02-27 14:02:41.324096,56.19,94.93
2026-02-27 14:02:43.325473,20.23,37.09
2026-02-27 14:02:45.326425,49.89,93.4
2026-02-27 14:02:47.328044,67.78,67.42
2026-02-27 14:02:49.330683,52.3,63.86
2026-02-27 14:02:51.332369,58.47,87.54
2026-02-27 14:02:53.333474,79.59,79.4
2026-02-27 14:02:55.335092,48.95,91.23
2026-02-27 14:02:57.337182,41.02,47.27
2026-02-27 14:02:59.338233,46.84,53.25
2026-02-27 14:03:01.339753,37.48,74.87
2026-02-27 14:03:03.341415,53.13,90.83
2026-02-27 14:03:05.345913,70.93,72.17
2026-02-27 14:03:07.347131,33.24,73.61
2026-02-27 14:03:09.348227,29.25,79.13
2026-02-27 14:03:11.349361,28.13,64.41
2026-02-27 14:03:13.350354,45.91,54.72
2026-02-27 14:03:15.351446,64.43,51.92
2026-02-27 14:03:17.353058,41.12,61.04
2026-02-27 14:03:19.354138,49.27,42.09
2026-02-27 14:03:21.356608,80.68,37.56
2026-02-27 14:03:23.358782,55.44,43.61
2026-02-27 14:03:25.359815,78.45,43.81
2026-02-27 14:03:27.361234,48.13,74.34
2026-02-27 14:03:29.362805,61.23,83.41
2026-02-27 14:03:31.364010,46.77,30.32
2026-02-27 14:03:33.365107,87.77,78.68
2026-02-27 14:03:35.366129,28.91,82.24
2026-02-27 14:03:37.367825,43.77,61.53
2026-02-27 14:03:39.368521,21.43,58.09
2026-02-27 14:03:41.369775,45.09,38.9
2026-02-27 14:03:43.370856,64.86,72.48
2026-02-27 14:03:45.371736,32.21,57.71
2026-02-27 14:03:47.372639,73.38,92.42
2026-02-27 14:03:49.374606,53.87,34.94
2026-02-27 14:03:51.376353,75.46,73.97
2026-02-27 14:03:53.377712,80.15,55.05
2026-02-27 14:03:55.379240,51.63,33.29
2026-02-27 14:03:57.391862,60.07,64.93
2026-02-27 14:03:59.426958,46.3,38.97
2026-02-27 14:04:01.427729,29.12,40.22
2026-02-27 14:04:03.428975,47.27,82.57
2026-02-27 14:04:05.431589,78.48,45.85
2026-02-27 14:04:07.432525,38.93,67.78
2026-02-27 14:04:09.433495,78.8,68.16
2026-02-27 14:04:11.434659,47.04,83.53
2026-02-27 14:04:13.435874,85.53,33.41
2026-02-27 14:04:15.436940,76.06,35.99
2026-02-27 14:04:17.438131,69.94,94.92
2026-02-27 14:04:19.439185,25.91,65.62
2026-02-27 14:04:21.439893,64.04,54.72
2026-02-27 14:04:23.440968,67.43,62.31
2026-02-27 14:04:25.442640,35.88,66.08
2026-02-27 14:04:27.443912,38.58,49.52
2026-02-27 14:04:29.445291,23.56,47.34
2026-02-27 14:04:31.446613,55.13,78.88
2026-02-27 14:04:33.449715,38.05,66.91
2026-02-27 14:04:35.450756,66.56,41.26
2026-02-27 14:04:37.452236,67.76,90.28
2026-02-27 14:04:39.453341,81.94,74.04
2026-02-27 14:04:41.454703,79.34,57.15
2026-02-27 14:04:43.456483,64.82,48.22
2026-02-27 14:04:45.457313,69.92,37.42
2026-02-27 14:04:47.458612,83.72,46.98
2026-02-27 14:04:49.460882,22.83,72.16
2026-02-27 14:04:51.461828,32.16,73.36
2026-02-27 14:04:53.463623,61.04,44.19
2026-02-27 14:04:55.465768,57.05,60.26
2026-02-27 14:04:57.467383,62.7,65.36
2026-02-27 14:04:59.469233,31.47,74.3
2026-02-27 14:05:01.470881,41.84,73.05
2026-02-27 14:05:03.472436,55.21,80.29
2026-02-27 14:05:05.473447,60.65,87.95
2026-02-27 14:05:07.474310,26.65,91.27
2026-02-27 14:05:09.476003,42.44,71.54
2026-02-27 14:05:11.477055,47.43,60.55
2026-02-27 14:05:13.478149,85.16,36.83
2026-02-27 14:05:15.479132,20.08,45.9
2026-02-27 14:05:17.479858,20.03,37.17
2026-02-27 14:05:19.481543,35.79,78.12
2026-02-27 14:05:21.483157,31.04,54.38
2026-02-27 14:05:23.484294,44.37,67.64
2026-02-27 14:05:25.487944,23.01,46.24
2026-02-27 14:05:27.489622,59.68,83.8
2026-02-27 14:05:29.490274,78.55,36.83
2026-02-27 14:05:31.490930,31.66,43.56
2026-02-27 14:05:33.492190,78.36,72.07
2026-02-27 14:05:35.493839,78.72,60.2
2026-02-27 14:05:37.494909,73.2,32.01
2026-02-27 14:05:39.501046,76.41,30.11
2026-02-27 14:05:41.502894,78.08,43.19
2026-02-27 14:05:43.503616,26.39,38.53
2026-02-27 14:05:45.505228,34.28,91.07
2026-02-27 14:05:47.508097,44.79,80.79
2026-02-27 14:05:49.518489,40.44,43.32
2026-02-27 14:05:51.519656,33.19,62.54
2026-02-27 14:05:53.521343,35.37,86.88
2026-02-27 14:05:55.523387,73.12,41.07
2026-02-27 14:05:57.524467,32.97,44.08
2026-02-27 14:05:59.525370,83.72,48.55
2026-02-27 14:06:01.526899,54.19,33.95
2026-02-27 14:06:03.533536,20.77,67.0
2026-02-27 14:06:05.570396,65.33,53.02
2026-02-27 14:06:07.571083,60.2,39.6
2026-02-27 14:06:09.572189,79.6,38.09
2026-02-27 14:06:11.574063,22.73,37.34
2026-02-27 14:06:13.578819,47.04,35.45
2026-02-27 14:06:15.597111,20.36,45.87
2026-02-27 14:06:17.599145,55.07,62.77
2026-02-27 14:06:19.600010,39.48,72.46
2026-02-27 14:06:21.601098,89.51,42.34
2026-02-27 14:06:23.602115,28.41,65.05
2026-02-27 14:06:25.603166,35.36,84.52
2026-02-27 14:06:27.604569,76.92,67.48
2026-02-27 14:06:29.605732,63.45,48.29
2026-02-27 14:06:31.607170,55.65,76.42
2026-02-27 14:06:33.609034,44.81,36.65
2026-02-27 14:06:35.609722,82.32,44.2
2026-02-27 14:06:37.610588,23.69,39.32
2026-02-27 14:06:39.611536,58.8,71.5
2026-02-27 14:06:41.612992,54.47,90.8
2026-02-27 14:06:43.613894,86.11,60.62
2026-02-27 14:06:45.614957,51.62,76.0
2026-02-27 14:06:47.615945,55.01,76.53
2026-02-27 14:06:49.617261,30.05,53.63
2026-02-27 14:06:51.618836,23.98,44.7
2026-02-27 14:06:53.620113,60.99,88.2
2026-02-27 14:06:55.621102,86.73,31.77
2026-02-27 14:06:57.622696,28.37,44.35
2026-02-27 14:06:59.624981,70.08,69.14
2026-02-27 14:07:01.627495,49.07,79.74
2026-02-27 14:07:03.628654,57.67,38.73
2026-02-27 14:07:05.629794,62.08,91.57
2026-02-27 14:07:07.631908,70.14,70.82
2026-02-27 14:07:09.636068,53.51,78.59
2026-02-27 14:07:11.636970,55.8,77.43
2026-02-27 14:07:13.637658,40.56,83.97
2026-02-27 14:07:15.638566,64.44,84.8
2026-02-27 14:07:17.639721,42.2,58.57
2026-02-27 14:07:19.641174,36.57,73.63
2026-02-27 14:07:21.642313,87.76,56.43
2026-02-27 14:07:23.643323,58.72,86.3
2026-02-27 14:07:25.644927,20.99,88.06
2026-02-27 14:07:27.646579,85.54,79.12
2026-02-27 14:07:29.647780,59.95,30.21
2026-02-27 14:07:31.650419,34.53,45.89
2026-02-27 14:07:33.688113,30.13,36.41
2026-02-27 14:07:35.693753,62.21,37.66
2026-02-27 14:07:37.694441,56.08,52.96
2026-02-27 14:07:39.696057,69.17,41.32
2026-02-27 14:07:41.697299,47.6,54.27
2026-02-27 14:07:43.698614,77.68,61.96
2026-02-27 14:07:45.699338,81.94,72.55
2026-02-27 14:07:47.700635,79.26,30.61
2026-02-27 14:07:49.702120,82.73,35.24
2026-02-27 14:07:51.706027,88.97,45.33
2026-02-27 14:07:53.706800,50.18,51.37
2026-02-27 14:07:55.707686,49.25,89.94
2026-02-27 14:07:57.708591,70.74,88.76
2026-02-27 14:07:59.710363,86.36,77.81
2026-02-27 14:08:01.711595,58.41,64.6
2026-02-27 14:08:03.712928,22.85,30.09
2026-02-27 14:08:05.713856,82.22,57.92
2026-02-27 14:08:07.715222,81.76,87.82
2026-02-27 14:08:09.716295,55.51,35.31
2026-02-27 14:08:11.718210,24.58,89.7
2026-02-27 14:08:13.718962,27.12,49.08
2026-02-27 14:08:15.719981,79.61,37.66
2026-02-27 14:08:17.721133,83.84,42.54
2026-02-27 14:08:19.722036,84.32,90.48
2026-02-27 14:08:21.723048,54.8,32.71
2026-02-27 14:08:23.724521,35.8,64.72
2026-02-27 14:08:25.725768,77.48,65.71
2026-02-27 14:08:27.733193,50.45,71.41
2026-02-27 14:08:29.734684,63.67,38.0
2026-02-27 14:08:31.735410,42.84,79.78
2026-02-27 14:08:33.736259,20.81,50.54
2026-02-27 14:08:35.737246,44.1,57.94
2026-02-27 14:08:37.739762,35.95,67.26
2026-02-27 14:08:39.741929,31.0,69.54
2026-02-27 14:08:41.743663,33.15,32.1
2026-02-27 14:08:43.744908,31.19,79.08
2026-02-27 14:08:45.745919,68.25,46.02
2026-02-27 14:08:47.746938,43.94,74.73
2026-02-27 14:08:49.747791,27.15,69.46
2026-02-27 14:08:51.749140,35.93,51.99
2026-02-27 14:08:53.750439,55.45,55.8
2026-02-27 14:08:55.751250,66.89,63.82
2026-02-27 14:08:57.752387,49.02,38.01
2026-02-27 14:08:59.753559,44.01,80.87
2026-02-27 14:09:01.755059,58.58,38.73
2026-02-27 14:09:03.756216,29.03,68.86
2026-02-27 14:09:05.757326,42.9,74.86
2026-02-27 14:09:07.758534,26.81,85.14
2026-02-27 14:09:09.759375,29.03,53.64
2026-02-27 14:09:11.760229,77.03,71.33
2026-02-27 14:09:13.761377,76.58,64.78
2026-02-27 14:09:15.762850,70.12,73.12
2026-02-27 14:09:17.764131,55.05,86.39
2026-02-27 14:09:19.766643,84.81,73.06
2026-02-27 14:09:21.767918,71.11,51.68
2026-02-27 14:09:23.769068,39.65,56.72
2026-02-27 14:09:25.770278,54.15,59.12
2026-02-27 14:09:27.771505,64.65,35.89
2026-02-27 14:09:29.773120,68.76,84.46
2026-02-27 14:09:31.774342,32.18,64.74
2026-02-27 14:09:33.775434,45.41,88.89
2026-02-27 14:09:35.776569,36.44,42.85
2026-02-27 14:09:37.777766,70.15,58.6
2026-02-27 14:09:39.779846,46.5,94.43
2026-02-27 14:09:41.780954,62.03,63.34
2026-02-27 14:09:43.783125,57.9,33.54
2026-02-27 14:09:45.785812,66.67,59.16
2026-02-27 14:09:47.786597,73.15,70.21
2026-02-27 14:09:49.787842,85.67,34.32
2026-02-27 14:09:51.789458,43.6,61.89
2026-02-27 14:09:53.790435,78.67,54.52
2026-02-27 14:09:55.792152,31.37,41.59
2026-02-27 14:09:57.793841,67.48,52.29
2026-02-27 14:09:59.795448,30.07,78.36
2026-02-27 14:10:01.796101,43.18,31.84
2026-02-27 14:10:03.797705,76.63,31.69
2026-02-27 14:10:05.799238,55.0,49.8
2026-02-27 14:10:07.800719,69.77,53.59
2026-02-27 14:10:09.802324,69.59,44.67
2026-02-27 14:10:11.803406,41.85,46.59
2026-02-27 14:10:13.805016,33.34,59.64
2026-02-27 14:10:15.807423,66.47,81.39
2026-02-27 14:10:17.808551,58.54,69.02
2026-02-27 14:10:19.810100,85.07,43.76
2026-02-27 14:10:21.811420,35.31,52.26
2026-02-27 14:10:23.812333,25.35,57.97
2026-02-27 14:10:25.814056,46.98,83.49
2026-02-27 14:10:27.815721,81.26,59.17
2026-02-27 14:10:29.817672,31.49,45.39
2026-02-27 14:10:31.818607,45.75,67.49
2026-02-27 14:10:33.819757,55.08,52.19
2026-02-27 14:10:35.820891,61.54,73.45
2026-02-27 14:10:37.821789,74.23,83.82
2026-02-27 14:10:39.823669,73.0,48.84
2026-02-27 14:10:41.832426,45.06,62.65
2026-02-27 14:10:43.847569,67.87,51.09
2026-02-27 14:10:45.848737,89.26,39.38
2026-02-27 14:10:47.850216,28.37,58.72
2026-02-27 14:10:49.851360,32.8,90.61
2026-02-27 14:10:51.853864,76.65,75.57
2026-02-27 14:10:53.878236,56.37,83.08
2026-02-27 14:10:55.879293,70.95,53.05
2026-02-27 14:10:57.880156,25.0,80.45
2026-02-27 14:10:59.882006,40.32,30.96
2026-02-27 14:11:01.883037,62.07,90.73
2026-02-27 14:11:03.884114,59.27,65.63
2026-02-27 14:11:05.884931,58.78,45.25
2026-02-27 14:11:07.887578,79.55,81.5
2026-02-27 14:11:09.889664,62.03,55.25
2026-02-27 14:11:11.890855,66.1,85.57
2026-02-27 14:11:13.892594,68.64,75.46
2026-02-27 14:11:15.894080,80.39,89.51
2026-02-27 14:11:17.895646,73.81,84.07
2026-02-27 14:11:19.896541,21.72,75.9
2026-02-27 14:11:21.897920,64.71,49.96
2026-02-27 14:11:23.899610,41.48,75.15
2026-02-27 14:11:25.900695,30.92,77.72
2026-02-27 14:11:27.901613,66.2,45.8
2026-02-27 14:11:29.905097,87.87,54.28
2026-02-27 14:11:31.908509,67.43,49.48
2026-02-27 14:11:33.910473,51.0,55.94
2026-02-27 14:11:35.912122,32.97,86.18
2026-02-27 14:11:37.912800,84.94,75.87
2026-02-27 14:11:39.914439,58.66,30.83
2026-02-27 14:11:41.915811,46.97,74.2
2026-02-27 14:11:43.916836,39.86,64.97
2026-02-27 14:11:45.918016,55.68,85.23
2026-02-27 14:11:47.919103,27.16,39.73
2026-02-27 14:11:49.929783,59.61,57.07
2026-02-27 14:11:51.954371,71.82,80.26
2026-02-27 14:11:53.956127,88.67,52.78
2026-02-27 14:11:55.957319,84.92,84.29
2026-02-27 14:11:57.958205,73.97,45.4
2026-02-27 14:11:59.959634,58.14,48.01
2026-02-27 14:12:01.961116,58.76,91.6
2026-02-27 14:12:03.962582,70.61,89.38
2026-02-27 14:12:05.963556,79.99,68.6
2026-02-27 14:12:07.966246,47.16,30.44
2026-02-27 14:12:09.967152,53.41,58.75
2026-02-27 14:12:11.968227,27.06,89.41
2026-02-27 14:12:13.969527,42.93,42.97
2026-02-27 14:12:15.971235,68.39,59.35
2026-02-27 14:12:17.972535,84.88,85.09
2026-02-27 14:12:19.973487,60.61,65.99
2026-02-27 14:12:21.974948,79.03,84.27
2026-02-27 14:12:23.976098,72.8,94.65
2026-02-27 14:12:25.977183,77.33,39.78
2026-02-27 14:12:27.978798,50.16,33.8
2026-02-27 14:12:29.979866,67.02,41.29
2026-02-27 14:12:31.981016,46.22,33.45
2026-02-27 14:12:33.983227,52.0,76.51
2026-02-27 14:12:35.984344,63.67,90.41
2026-02-27 14:12:37.985420,47.06,84.25
2026-02-27 14:12:39.987150,43.6,78.8
2026-02-27 14:12:41.988392,28.31,74.0
2026-02-27 14:12:43.989995,53.05,93.82
2026-02-27 14:12:45.991139,23.18,54.0
2026-02-27 14:12:47.991850,42.68,70.34
2026-02-27 14:12:49.992632,77.57,91.22
2026-02-27 14:12:51.994024,75.15,39.04
2026-02-27 14:12:53.995672,64.91,75.25
2026-02-27 14:12:55.997323,32.31,35.22
2026-02-27 14:12:58.000006,63.88,57.98
2026-02-27 14:13:00.001621,29.02,93.29
2026-02-27 14:13:02.006265,89.31,52.91
2026-02-27 14:13:04.010905,44.04,60.12
2026-02-27 14:13:06.017542,49.61,50.2
2026-02-27 14:13:08.019209,29.85,55.75
2026-02-27 14:13:10.020842,70.91,63.87
2026-02-27 14:13:12.021529,43.04,80.54
2026-02-27 14:13:14.022877,68.63,49.06
2026-02-27 14:13:16.023963,27.24,40.74
2026-02-27 14:13:18.025574,84.09,75.07
2026-02-27 14:13:20.027054,80.27,64.75
2026-02-27 14:13:22.028138,22.46,83.07
2026-02-27 14:13:24.029066,25.38,38.35
2026-02-27 14:13:26.030445,62.46,45.27
2026-02-27 14:13:28.031823,55.25,34.04
2026-02-27 14:13:30.035013,48.54,64.83
2026-02-27 14:13:32.036066,72.21,72.16
2026-02-27 14:13:34.037715,88.78,40.36
2026-02-27 14:13:36.038547,82.24,87.29
2026-02-27 14:13:38.040528,22.12,66.23
2026-02-27 14:13:40.042232,88.49,83.77
2026-02-27 14:13:42.043281,54.8,39.36
2026-02-27 14:13:44.044420,78.94,77.48
2026-02-27 14:13:46.045524,21.85,79.49
2026-02-27 14:13:48.046545,75.03,93.6
2026-02-27 14:13:50.047155,79.71,47.73
2026-02-27 14:13:52.048218,89.53,61.93
2026-02-27 14:13:54.049532,45.59,37.69
2026-02-27 14:13:56.051295,34.24,47.15
2026-02-27 14:13:58.052312,38.6,82.51
2026-02-27 14:14:00.053893,39.72,45.22
2026-02-27 14:14:02.054738,51.79,91.11
2026-02-27 14:14:04.057070,76.35,36.91
2026-02-27 14:14:06.057925,76.62,52.57
2026-02-27 14:14:08.059099,43.38,69.82
2026-02-27 14:14:10.059983,53.37,66.91
2026-02-27 14:14:12.060867,43.42,84.46
2026-02-27 14:14:14.061771,47.11,67.17
2026-02-27 14:14:16.063415,51.4,32.38
2026-02-27 14:14:18.065141,49.46,70.3
2026-02-27 14:14:20.066831,34.33,67.49
2026-02-27 14:14:22.068292,83.84,60.24
2026-02-27 14:14:24.069200,85.28,72.97
2026-02-27 14:14:26.070822,63.13,86.64
2026-02-27 14:14:28.071917,57.82,63.12
2026-02-27 14:14:30.073077,31.86,61.85
2026-02-27 14:14:32.074201,54.79,36.51
2026-02-27 14:14:34.075327,59.3,57.5
2026-02-27 14:14:36.076840,68.98,59.16
2026-02-27 14:14:38.078010,36.75,54.44
2026-02-27 14:14:40.079145,52.22,92.67
2026-02-27 14:14:42.080214,55.15,65.12
2026-02-27 14:14:44.082304,50.19,93.26
2026-02-27 14:14:46.083252,33.34,43.76
2026-02-27 14:14:48.084283,32.41,36.48
2026-02-27 14:14:50.085424,56.57,82.51
2026-02-27 14:14:52.086601,32.77,64.74
2026-02-27 14:14:54.087733,46.05,71.69
2026-02-27 14:14:56.089073,66.82,53.89
2026-02-27 14:14:58.090026,46.35,85.77
2026-02-27 14:15:00.091064,80.3,43.66
2026-02-27 14:15:02.092341,57.98,87.79
2026-02-27 14:15:04.093494,51.16,57.41
2026-02-27 14:15:06.094514,50.67,46.07
2026-02-27 14:15:08.095655,74.29,49.93
2026-02-27 14:15:10.096791,73.71,89.38
2026-02-27 14:15:12.097924,89.39,84.35
2026-02-27 14:15:14.099094,86.27,58.33
2026-02-27 14:15:16.099917,60.8,92.02
2026-02-27 14:15:18.101750,61.17,62.14
2026-02-27 14:15:20.102613,43.0,38.85
2026-02-27 14:15:22.103594,83.18,77.0
2026-02-27 14:15:24.104650,76.45,84.63
2026-02-27 14:15:26.105532,72.94,52.95
2026-02-27 14:15:28.106651,21.0,81.01
2026-02-27 14:15:30.108194,20.74,69.66
2026-02-27 14:15:32.109443,22.01,34.28
2026-02-27 14:15:34.110535,50.42,78.66
2026-02-27 14:15:36.111673,81.93,43.3
2026-02-27 14:15:38.113454,71.47,82.15
2026-02-27 14:15:40.114464,33.21,51.72
2026-02-27 14:15:42.115603,30.57,41.45
2026-02-27 14:15:44.116929,45.46,94.49
2026-02-27 14:15:46.117805,48.6,65.03
2026-02-27 14:15:48.118768,34.26,36.75
2026-02-27 14:15:50.121049,20.55,35.56
2026-02-27 14:15:52.149408,35.51,53.81
2026-02-27 14:15:54.150979,52.35,69.09
2026-02-27 14:15:56.151881,36.37,89.77
2026-02-27 14:15:58.153375,47.79,55.63
2026-02-27 14:16:00.154291,58.86,47.19
2026-02-27 14:16:02.155433,68.83,85.61
2026-02-27 14:16:04.162581,49.03,31.74
2026-02-27 14:16:06.175165,80.53,65.51
2026-02-27 14:16:08.176533,69.89,34.32
2026-02-27 14:16:10.186794,44.83,79.5
2026-02-27 14:16:12.190421,66.49,83.86
2026-02-27 14:16:14.192296,87.05,89.54
2026-02-27 14:16:16.193840,39.66,54.72
2026-02-27 14:16:18.195704,78.5,42.78
2026-02-27 14:16:20.196848,82.13,72.91
2026-02-27 14:16:22.198494,51.13,85.17
2026-02-27 14:16:24.199283,49.13,66.4
2026-02-27 14:16:26.200556,41.82,58.72
